Date,Open,High,Low,Close,Adj Close,Volume
2018-11-29,53.970001,54.419998,53.790001,54.040001,53.041759,14978400
2018-11-30,54.080002,54.549999,53.869999,54.279999,53.277321,18939000
2018-12-03,54.779999,55.040001,53.599998,54.240002,53.238064,21261700
2018-12-04,53.950001,53.990002,51.509998,51.779999,50.823502,33280500
2018-12-06,50.650002,51.139999,50.020000,51.090000,50.146252,40310200
2018-12-07,50.889999,51.450001,50.049999,50.259998,49.331581,28510500
2018-12-10,50.070000,50.070000,48.299999,48.799999,47.898548,34524600
2018-12-11,49.410000,49.590000,47.549999,47.759998,46.877762,32388600
2018-12-12,48.290001,48.299999,46.849998,47.740002,46.858135,42820000
2018-12-13,47.970001,48.119999,46.930000,47.029999,46.161247,35227100
2018-12-14,46.549999,47.490002,46.380001,46.540001,45.680302,25913000
2018-12-17,46.220001,47.310001,46.119999,46.610001,45.749008,29443300
2018-12-18,46.939999,47.520000,46.320000,46.520000,45.660667,26740000
2018-12-19,46.389999,47.430000,45.299999,45.669998,44.826366,34287600
2018-12-20,45.400002,46.770000,45.330002,46.040001,45.189537,43969900
2018-12-21,45.590000,46.529999,44.930000,45.119999,44.286530,55577900
2018-12-24,44.470001,45.099998,43.599998,43.599998,42.794605,18049900
2018-12-26,43.840000,45.590000,43.020000,45.590000,44.747849,27770000
2018-12-27,44.720001,45.529999,43.849998,45.529999,44.688957,27005300
2018-12-28,45.680000,46.430000,45.529999,45.779999,44.934338,23635000
2018-12-31,45.980000,46.480000,45.570000,46.080002,45.228798,16544500
2019-01-02,45.529999,46.950001,45.410000,46.939999,46.072910,20295200
2019-01-03,46.650002,47.349998,46.369999,46.570000,45.709743,22262000
2019-01-04,47.419998,48.110001,47.200001,47.950001,47.064255,23343600
2019-01-07,47.779999,48.230000,47.540001,47.639999,46.759979,21858000
2019-01-08,47.900002,48.160000,46.919998,47.540001,46.661827,19702900
2019-01-09,47.509998,47.980000,47.080002,47.799999,46.917023,18837700
2019-01-10,47.500000,48.049999,47.310001,47.750000,46.867947,16208400
2019-01-11,47.500000,48.090000,47.180000,47.869999,46.985733,20006900
2019-01-14,47.509998,48.490002,47.400002,48.419998,47.525570,23827600
2019-01-15,47.599998,48.250000,47.009998,47.669998,46.789425,27447600
2019-01-16,48.150002,49.340000,47.990002,48.939999,48.035965,32026400
2019-01-17,48.639999,49.360001,48.400002,49.230000,48.320606,25738800
2019-01-18,49.099998,50.160000,48.860001,50.009998,49.086197,36380300
2019-01-22,49.770000,50.099998,49.630001,49.860001,48.938972,33975200
2019-01-23,50.000000,50.320000,49.500000,50.119999,49.194164,16806700
2019-01-24,49.790001,50.340000,49.650002,49.980000,49.056755,17862100
2019-01-25,50.400002,50.540001,49.959999,50.130001,49.203983,20183400
2019-01-28,49.770000,49.900002,49.200001,49.820000,48.899708,19913100
2019-01-29,49.779999,50.110001,49.720001,49.849998,48.929153,11927600
2019-01-30,49.840000,50.349998,49.590000,50.090000,49.164722,16885100
2019-01-31,49.279999,49.419998,48.660000,48.910000,48.441711,24934700
2019-02-01,49.000000,49.080002,48.790001,48.910000,48.441711,21123500
2019-02-04,48.849998,49.150002,48.709999,49.060001,48.590279,17547800
2019-02-05,49.270000,49.320000,48.750000,49.270000,48.798267,14784900
2019-02-06,49.090000,49.529999,49.070000,49.220001,48.748745,12145700
2019-02-07,49.090000,49.299999,47.709999,48.080002,47.619659,24189700
2019-02-08,47.939999,48.040001,47.060001,47.650002,47.193779,20641200
2019-02-11,47.869999,47.959999,47.380001,47.650002,47.193779,15995900
2019-02-12,48.009998,49.459999,48.009998,49.049999,48.580372,22033000
2019-02-13,49.240002,49.709999,48.889999,49.020000,48.550659,13770900
2019-02-14,48.630001,48.910000,48.029999,48.520000,48.055447,16456500
2019-02-15,49.090000,49.419998,48.490002,49.220001,48.748745,19346200
2019-02-19,49.029999,49.619999,48.820000,49.380001,48.907215,15121700
2019-02-20,49.430000,49.880001,49.299999,49.810001,49.333096,16742600
2019-02-21,49.759998,49.889999,49.369999,49.560001,49.085491,16938800
2019-02-22,49.599998,49.750000,48.950001,49.020000,48.550659,15848200
2019-02-25,49.259998,50.230000,49.250000,49.660000,49.184532,16564100
2019-02-26,49.490002,50.139999,49.340000,49.590000,49.115204,16997800
2019-02-27,49.590000,50.029999,49.360001,49.900002,49.422234,17455000
2019-02-28,49.980000,50.130001,49.730000,49.889999,49.412331,17786600
2019-03-01,50.230000,50.840000,49.869999,50.029999,49.550987,19051400
2019-03-04,50.290001,50.900002,49.689999,50.110001,49.630222,16697000
2019-03-05,50.029999,50.049999,49.330002,49.889999,49.412331,14235400
2019-03-06,49.970001,50.220001,49.680000,49.820000,49.342999,14211000
2019-03-07,49.709999,49.849998,49.290001,49.680000,49.204342,19046500
2019-03-08,49.259998,49.900002,49.169998,49.799999,49.323189,17400000
2019-03-11,50.000000,50.099998,49.630001,49.759998,49.283573,19471500
2019-03-12,49.779999,50.049999,49.540001,49.650002,49.174629,18299300
2019-03-13,49.869999,50.080002,49.610001,49.919998,49.442039,21647300
2019-03-14,50.070000,50.790001,49.930000,50.349998,49.867924,20160700
2019-03-15,50.220001,50.799999,50.000000,50.660000,50.174957,46117300
2019-03-18,50.840000,52.070000,50.830002,51.730000,51.234711,23843300
2019-03-19,52.419998,52.419998,51.340000,51.410000,50.917778,19911900
2019-03-20,51.189999,51.570000,50.330002,50.400002,49.917450,20632400
2019-03-21,49.980000,50.139999,49.169998,49.860001,49.382618,24132800
2019-03-22,49.250000,49.470001,48.000000,48.310001,47.847458,27975800
2019-03-25,48.419998,48.889999,47.849998,48.080002,47.619659,17227600
2019-03-26,48.520000,49.040001,48.410000,49.009998,48.540752,16989600
2019-03-27,48.939999,49.189999,48.450001,48.770000,48.303055,16912000
2019-03-28,48.730000,49.220001,48.349998,49.090000,48.619987,15881600
2019-03-29,49.799999,49.799999,47.799999,48.320000,47.857361,53590800
2019-04-01,48.430000,48.900002,48.169998,48.810001,48.342670,42015500
2019-04-02,48.570000,48.880001,47.959999,48.209999,47.748413,35393600
2019-04-03,48.470001,48.869999,48.080002,48.860001,48.392193,30366300
2019-04-04,48.950001,49.680000,48.880001,49.169998,48.699223,19260100
2019-04-05,49.259998,49.410000,48.599998,48.779999,48.312958,23734900
2019-04-08,48.639999,49.099998,48.580002,48.880001,48.412003,18875200
2019-04-09,48.680000,48.700001,48.020000,48.139999,47.679085,22903500
2019-04-10,48.080002,48.189999,47.400002,47.790001,47.332436,30977800
2019-04-11,47.970001,48.259998,47.380001,47.740002,47.282917,33662700
2019-04-12,47.750000,48.820000,46.060001,46.490002,46.044884,70271400
2019-04-15,45.869999,47.060001,45.660000,46.770000,46.322201,34954000
2019-04-16,46.880001,47.869999,46.869999,47.650002,47.193779,25217100
2019-04-17,47.959999,47.959999,46.919998,47.549999,47.094734,25144000
2019-04-18,47.439999,47.869999,47.119999,47.580002,47.124447,22416800
2019-04-22,47.410000,47.500000,47.099998,47.259998,46.807510,15972600
2019-04-23,47.200001,47.439999,46.950001,47.349998,46.896648,16434300
2019-04-24,47.060001,47.689999,47.029999,47.480000,47.025402,17831800
2019-04-25,47.169998,47.959999,46.910000,47.509998,47.055115,23042800
2019-04-26,47.520000,47.980000,47.400002,47.959999,47.500809,13035500
2019-04-29,47.970001,48.790001,47.959999,48.270000,47.807842,16918700
2019-04-30,48.349998,48.560001,48.110001,48.410000,47.946499,18525100
2019-05-01,48.320000,48.849998,47.990002,48.230000,47.768223,17542100
2019-05-02,48.349998,48.490002,47.849998,48.299999,47.837551,16883000
2019-05-03,48.520000,48.770000,48.349998,48.650002,48.184204,16571300
2019-05-06,47.990002,48.730000,47.880001,48.430000,47.966309,19279900
2019-05-07,48.049999,48.160000,46.910000,47.169998,46.718369,23919100
2019-05-08,47.060001,47.310001,46.810001,47.000000,46.549999,19814400
2019-05-09,46.000000,46.830002,45.779999,46.740002,46.740002,23246900
2019-05-10,46.410000,47.369999,46.110001,47.150002,47.150002,19983400
2019-05-13,46.279999,46.990002,46.259998,46.330002,46.330002,23304700
2019-05-14,46.380001,46.930000,45.980000,46.490002,46.490002,21267600
2019-05-15,46.020000,46.349998,45.490002,45.840000,45.840000,20123300
2019-05-16,45.990002,46.529999,45.759998,45.900002,45.900002,20764100
2019-05-17,45.439999,46.230000,45.410000,45.700001,45.700001,22273500
2019-05-20,45.619999,45.910000,45.299999,45.450001,45.450001,18854000
2019-05-21,45.619999,46.360001,45.520000,46.330002,46.330002,18416300
2019-05-22,46.070000,46.310001,45.959999,46.099998,46.099998,13155000
2019-05-23,45.830002,45.860001,45.070000,45.560001,45.560001,17643700
2019-05-24,45.759998,46.349998,45.590000,46.169998,46.169998,13425500
2019-05-28,46.070000,46.250000,45.580002,45.590000,45.590000,19984600
2019-05-29,45.389999,45.680000,45.130001,45.480000,45.480000,16058800
2019-05-30,45.689999,45.849998,44.880001,45.049999,45.049999,13775900
2019-05-31,44.529999,44.860001,44.220001,44.369999,44.369999,17540500
2019-06-03,44.240002,45.110001,44.200001,44.520000,44.520000,20172500
2019-06-04,45.160000,45.759998,45.009998,45.680000,45.680000,21082000
2019-06-05,45.869999,45.900002,45.299999,45.860001,45.860001,13705400
2019-06-06,45.740002,46.189999,45.450001,45.919998,45.919998,16020500
2019-06-07,45.900002,46.160000,45.549999,45.630001,45.630001,14979900
2019-06-10,46.060001,46.810001,46.060001,46.270000,46.270000,15242700
2019-06-11,45.840000,46.459999,45.770000,46.259998,46.259998,15078300
2019-06-12,46.009998,46.270000,44.779999,44.910000,44.910000,22470400
2019-06-13,45.099998,45.630001,44.919998,45.290001,45.290001,15629400
2019-06-14,45.310001,45.790001,44.840000,45.590000,45.590000,16147500
2019-06-17,45.580002,46.020000,45.139999,45.270000,45.270000,13420400
2019-06-18,45.250000,46.389999,45.060001,46.099998,46.099998,18611100
2019-06-19,46.480000,46.750000,45.630001,45.650002,45.650002,17787600
2019-06-20,45.849998,45.990002,45.240002,45.860001,45.860001,19205200
2019-06-21,45.840000,46.889999,45.790001,46.889999,46.889999,39186200
2019-06-24,46.549999,46.689999,46.230000,46.270000,46.270000,21854400
2019-06-25,46.130001,46.529999,45.430000,46.139999,46.139999,20814000
2019-06-26,46.209999,46.279999,45.779999,45.799999,45.799999,17106800
2019-06-27,46.220001,46.529999,46.110001,46.290001,46.290001,13391600
2019-06-28,46.810001,47.700001,46.799999,47.320000,47.320000,31028400
